2019-04-16 07:25:51,159 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jmutrepair  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_58/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 07:25:54,127 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default from 259 classes with test cases
2019-04-16 07:25:54,138 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 07:25:56,440 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default]
2019-04-16 07:30:13,797 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 07:30:13,800 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
2019-04-16 07:30:13,805 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2354, fails: 2, GZoltar suspicious 19964
2019-04-16 07:30:13,835 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-16 07:30:13,877 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//src//default, compliance level: 8
2019-04-16 07:30:35,243 INFO main - 
---- Initial suspicious size: 0
2019-04-16 07:30:35,401 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file MathException.java
2019-04-16 07:30:40,492 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 494, file Frequency.java
2019-04-16 07:30:40,492 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 496, file Frequency.java
2019-04-16 07:30:40,493 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 500, file Frequency.java
2019-04-16 07:30:40,493 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 502, file Frequency.java
2019-04-16 07:30:40,493 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 499, file Frequency.java
2019-04-16 07:30:40,494 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 571, file StatUtils.java
2019-04-16 07:30:40,495 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 574, file StatUtils.java
2019-04-16 07:30:40,495 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 619, file StatUtils.java
2019-04-16 07:30:40,495 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 622, file StatUtils.java
2019-04-16 07:30:40,506 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 77, file EuclideanIntegerPoint.java
2019-04-16 07:30:40,506 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 81, file EuclideanIntegerPoint.java
2019-04-16 07:30:40,506 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 85, file EuclideanIntegerPoint.java
2019-04-16 07:30:40,506 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 112, file EuclideanIntegerPoint.java
2019-04-16 07:30:40,508 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 122, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,508 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 105, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 128, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 188, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 222, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 211, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 231, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 257, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 293, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 303, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,509 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 325, file KMeansPlusPlusClusterer.java
2019-04-16 07:30:40,511 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 228, file Covariance.java
2019-04-16 07:30:40,511 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 225, file Covariance.java
2019-04-16 07:30:40,511 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 268, file Covariance.java
2019-04-16 07:30:40,512 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 97, file PearsonsCorrelation.java
2019-04-16 07:30:40,512 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 170, file PearsonsCorrelation.java
2019-04-16 07:30:40,512 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 232, file PearsonsCorrelation.java
2019-04-16 07:30:40,512 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 230, file PearsonsCorrelation.java
2019-04-16 07:30:40,512 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 279, file PearsonsCorrelation.java
2019-04-16 07:30:40,513 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 152, file SpearmansCorrelation.java
2019-04-16 07:30:40,513 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 149, file SpearmansCorrelation.java
2019-04-16 07:30:40,514 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 58, file AbstractStorelessUnivariateStatistic.java
2019-04-16 07:30:40,514 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 87, file AbstractStorelessUnivariateStatistic.java
2019-04-16 07:30:40,514 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 126, file AbstractStorelessUnivariateStatistic.java
2019-04-16 07:30:40,514 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 145, file AbstractStorelessUnivariateStatistic.java
2019-04-16 07:30:40,514 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 162, file AbstractStorelessUnivariateStatistic.java
2019-04-16 07:30:40,514 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 165, file AbstractStorelessUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 163, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 167, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 171, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 175, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 180, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 258, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 262, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,516 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 268, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,524 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 271, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,525 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 274, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,527 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 277, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,527 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 282, file AbstractUnivariateStatistic.java
2019-04-16 07:30:40,529 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 302, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,537 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 306, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,537 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 318, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,537 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 321, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,538 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 335, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,538 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 333, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,539 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 396, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,541 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 399, file AggregateSummaryStatistics.java
2019-04-16 07:30:40,544 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 135, file DescriptiveStatistics.java
2019-04-16 07:30:40,544 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 162, file DescriptiveStatistics.java
2019-04-16 07:30:40,556 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 160, file DescriptiveStatistics.java
2019-04-16 07:30:40,556 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 159, file DescriptiveStatistics.java
2019-04-16 07:30:40,557 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 224, file DescriptiveStatistics.java
2019-04-16 07:30:40,557 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 223, file DescriptiveStatistics.java
2019-04-16 07:30:40,558 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 323, file DescriptiveStatistics.java
2019-04-16 07:30:40,558 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 322, file DescriptiveStatistics.java
2019-04-16 07:30:40,559 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 334, file DescriptiveStatistics.java
2019-04-16 07:30:40,559 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 395, file DescriptiveStatistics.java
2019-04-16 07:30:40,562 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 246, file MultivariateSummaryStatistics.java
2019-04-16 07:30:40,562 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 244, file MultivariateSummaryStatistics.java
2019-04-16 07:30:40,563 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 335, file MultivariateSummaryStatistics.java
2019-04-16 07:30:40,563 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 368, file MultivariateSummaryStatistics.java
2019-04-16 07:30:40,563 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 371, file MultivariateSummaryStatistics.java
2019-04-16 07:30:40,564 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 609, file MultivariateSummaryStatistics.java
2019-04-16 07:30:40,564 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 622, file MultivariateSummaryStatistics.java
2019-04-16 07:30:40,577 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 133, file StatisticalSummaryValues.java
2019-04-16 07:30:40,578 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 136, file StatisticalSummaryValues.java
2019-04-16 07:30:40,582 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 156, file SummaryStatistics.java
2019-04-16 07:30:40,583 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 159, file SummaryStatistics.java
2019-04-16 07:30:40,584 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 162, file SummaryStatistics.java
2019-04-16 07:30:40,584 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 203, file SummaryStatistics.java
2019-04-16 07:30:40,585 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 220, file SummaryStatistics.java
2019-04-16 07:30:40,585 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 219, file SummaryStatistics.java
2019-04-16 07:30:40,586 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 237, file SummaryStatistics.java
2019-04-16 07:30:40,587 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 341, file SummaryStatistics.java
2019-04-16 07:30:40,588 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 344, file SummaryStatistics.java
2019-04-16 07:30:40,588 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 358, file SummaryStatistics.java
2019-04-16 07:30:40,589 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 361, file SummaryStatistics.java
2019-04-16 07:30:40,589 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 631, file SummaryStatistics.java
2019-04-16 07:30:40,590 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 665, file SummaryStatistics.java
2019-04-16 07:30:40,591 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 676, file SummaryStatistics.java
2019-04-16 07:30:40,591 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 681, file SummaryStatistics.java
2019-04-16 07:30:40,592 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 686, file SummaryStatistics.java
2019-04-16 07:30:40,593 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 691, file SummaryStatistics.java
2019-04-16 07:30:40,594 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 696, file SummaryStatistics.java
2019-04-16 07:30:40,594 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 701, file SummaryStatistics.java
2019-04-16 07:30:40,595 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 706, file SummaryStatistics.java
2019-04-16 07:30:40,596 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 711, file SummaryStatistics.java
2019-04-16 07:30:40,607 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 99, file FirstMoment.java
2019-04-16 07:30:40,608 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 85, file FourthMoment.java
2019-04-16 07:30:40,609 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 109, file GeometricMean.java
2019-04-16 07:30:40,609 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 198, file GeometricMean.java
2019-04-16 07:30:40,611 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 96, file Kurtosis.java
2019-04-16 07:30:40,611 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 112, file Kurtosis.java
2019-04-16 07:30:40,611 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 110, file Kurtosis.java
2019-04-16 07:30:40,611 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 130, file Kurtosis.java
2019-04-16 07:30:40,611 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file Kurtosis.java
2019-04-16 07:30:40,612 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 107, file Mean.java
2019-04-16 07:30:40,612 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 117, file Mean.java
2019-04-16 07:30:40,612 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 155, file Mean.java
2019-04-16 07:30:40,612 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 203, file Mean.java
2019-04-16 07:30:40,613 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 77, file SecondMoment.java
2019-04-16 07:30:40,614 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 179, file SemiVariance.java
2019-04-16 07:30:40,615 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 288, file SemiVariance.java
2019-04-16 07:30:40,615 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 294, file SemiVariance.java
2019-04-16 07:30:40,615 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 280, file SemiVariance.java
2019-04-16 07:30:40,615 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 277, file SemiVariance.java
2019-04-16 07:30:40,629 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 89, file Skewness.java
2019-04-16 07:30:40,629 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 104, file Skewness.java
2019-04-16 07:30:40,629 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 108, file Skewness.java
2019-04-16 07:30:40,629 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 129, file Skewness.java
2019-04-16 07:30:40,629 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 157, file Skewness.java
2019-04-16 07:30:40,631 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 86, file ThirdMoment.java
2019-04-16 07:30:40,635 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 158, file Variance.java
2019-04-16 07:30:40,635 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 173, file Variance.java
2019-04-16 07:30:40,636 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 170, file Variance.java
2019-04-16 07:30:40,636 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file Variance.java
2019-04-16 07:30:40,636 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 193, file Variance.java
2019-04-16 07:30:40,636 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 216, file Variance.java
2019-04-16 07:30:40,636 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 251, file Variance.java
2019-04-16 07:30:40,636 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 249, file Variance.java
2019-04-16 07:30:40,636 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 247, file Variance.java
2019-04-16 07:30:40,637 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 311, file Variance.java
2019-04-16 07:30:40,637 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 309, file Variance.java
2019-04-16 07:30:40,637 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 307, file Variance.java
2019-04-16 07:30:40,637 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 406, file Variance.java
2019-04-16 07:30:40,637 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 396, file Variance.java
2019-04-16 07:30:40,649 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 394, file Variance.java
2019-04-16 07:30:40,649 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 393, file Variance.java
2019-04-16 07:30:40,649 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 513, file Variance.java
2019-04-16 07:30:40,649 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 498, file Variance.java
2019-04-16 07:30:40,649 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 496, file Variance.java
2019-04-16 07:30:40,649 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 495, file Variance.java
2019-04-16 07:30:40,650 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 601, file Variance.java
2019-04-16 07:30:40,651 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 66, file VectorialCovariance.java
2019-04-16 07:30:40,651 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 88, file VectorialCovariance.java
2019-04-16 07:30:40,652 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 136, file VectorialCovariance.java
2019-04-16 07:30:40,652 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 138, file VectorialCovariance.java
2019-04-16 07:30:40,652 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 141, file VectorialCovariance.java
2019-04-16 07:30:40,652 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 143, file VectorialCovariance.java
2019-04-16 07:30:40,653 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 145, file VectorialCovariance.java
2019-04-16 07:30:40,653 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 147, file VectorialCovariance.java
2019-04-16 07:30:40,654 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 53, file VectorialMean.java
2019-04-16 07:30:40,654 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 93, file VectorialMean.java
2019-04-16 07:30:40,654 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 95, file VectorialMean.java
2019-04-16 07:30:40,654 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 98, file VectorialMean.java
2019-04-16 07:30:40,655 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 74, file Max.java
2019-04-16 07:30:40,655 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 132, file Max.java
2019-04-16 07:30:40,655 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 129, file Max.java
2019-04-16 07:30:40,669 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 74, file Min.java
2019-04-16 07:30:40,670 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 132, file Min.java
2019-04-16 07:30:40,670 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 129, file Min.java
2019-04-16 07:30:40,672 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 132, file Percentile.java
2019-04-16 07:30:40,672 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 144, file Percentile.java
2019-04-16 07:30:40,672 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 260, file Percentile.java
2019-04-16 07:30:40,673 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 263, file Percentile.java
2019-04-16 07:30:40,673 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 266, file Percentile.java
2019-04-16 07:30:40,673 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 276, file Percentile.java
2019-04-16 07:30:40,673 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 286, file Percentile.java
2019-04-16 07:30:40,673 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 289, file Percentile.java
2019-04-16 07:30:40,674 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 324, file Percentile.java
2019-04-16 07:30:40,674 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 317, file Percentile.java
